idUsuario,artista,sexo,pais
8446,the cranberries,m,Spain
8446,bush,m,Spain
8446,foo fighters,m,Spain
8446,pearl jam,m,Spain
8446,lenny kravitz,m,Spain
8461,slipknot,m,United Kingdom
8461,koЯn,m,United Kingdom
8461,lamb of god,m,United Kingdom
8461,metallica,m,United Kingdom
8461,him,m,United Kingdom
8461,the cure,m,United Kingdom
8461,system of a down,m,United Kingdom
8461,kings of leon,m,United Kingdom
8461,cradle of filth,m,United Kingdom
8461,mastodon,m,United Kingdom
8461,chimaira,m,United Kingdom
8461,gojira,m,United Kingdom
8461,killswitch engage,m,United Kingdom
8461,blink-182,m,United Kingdom
8461,pantera,m,United Kingdom
8461,in flames,m,United Kingdom
8461,trivium,m,United Kingdom
8461,cannibal corpse,m,United Kingdom
8461,rammstein,m,United Kingdom
8461,madness,m,United Kingdom
8461,slayer,m,United Kingdom
8461,the white stripes,m,United Kingdom
8461,led zeppelin,m,United Kingdom
8461,down,m,United Kingdom
8461,soulfly,m,United Kingdom
8461,red hot chili peppers,m,United Kingdom
8461,the raconteurs,m,United Kingdom
8461,rage against the machine,m,United Kingdom
8461,editors,m,United Kingdom
8461,machine head,m,United Kingdom
8461,stone sour,m,United Kingdom
8461,devildriver,m,United Kingdom
8461,eminem,m,United Kingdom
8461,strapping young lad,m,United Kingdom
8461,interpol,m,United Kingdom
8461,dimmu borgir,m,United Kingdom
8461,the rolling stones,m,United Kingdom
8461,children of bodom,m,United Kingdom
8461,linkin park,m,United Kingdom
8461,kasabian,m,United Kingdom
8461,muse,m,United Kingdom
8461,arcade fire,m,United Kingdom
8461,david bowie,m,United Kingdom
8461,foo fighters,m,United Kingdom
8467,equilibrium,m,Ukraine
8467,dark tranquillity,m,Ukraine
8467,type o negative,m,Ukraine
8467,pain,m,Ukraine
8467,agalloch,m,Ukraine
8467,samael,m,Ukraine
8467,ensiferum,m,Ukraine
8467,fear factory,m,Ukraine
8467,moonspell,m,Ukraine
8467,amorphis,m,Ukraine
8467,katatonia,m,Ukraine
8467,ulver,m,Ukraine
8471,cocteau twins,f,Italy
8471,leonard cohen,f,Italy
8471,sade,f,Italy
8471,erykah badu,f,Italy
8471,damien rice,f,Italy
8471,miles davis,f,Italy
8471,chet baker,f,Italy
8471,elton john,f,Italy
8473,flying lotus,m,Belarus
8473,the beatles,m,Belarus
8473,m. ward,m,Belarus
8473,john frusciante,m,Belarus
8473,bloc party,m,Belarus
8473,hot chip,m,Belarus
8473,elliott smith,m,Belarus
8473,the shins,m,Belarus
8473,of montreal,m,Belarus
8473,burial,m,Belarus
8473,kings of leon,m,Belarus
8484,incubus,m,United Kingdom
8484,the black dahlia murder,m,United Kingdom
8484,minus the bear,m,United Kingdom
8484,funeral for a friend,m,United Kingdom
8484,porcupine tree,m,United Kingdom
8484,norther,m,United Kingdom
8484,the dillinger escape plan,m,United Kingdom
8484,dark tranquillity,m,United Kingdom
8484,scar symmetry,m,United Kingdom
8484,killswitch engage,m,United Kingdom
8484,lamb of god,m,United Kingdom
8484,buckethead,m,United Kingdom
8484,carcass,m,United Kingdom
8484,arch enemy,m,United Kingdom
8484,opeth,m,United Kingdom
8484,symphony x,m,United Kingdom
8484,chimaira,m,United Kingdom
8484,death,m,United Kingdom
8484,eluveitie,m,United Kingdom
8484,alexisonfire,m,United Kingdom
8484,city and colour,m,United Kingdom
8484,amon amarth,m,United Kingdom
8484,soilwork,m,United Kingdom
8484,at the gates,m,United Kingdom
8484,in flames,m,United Kingdom
8496,depeche mode,f,United States
8496,michael bublé,f,United States
8496,elvis presley,f,United States
8496,michael jackson,f,United States
8496,morrissey,f,United States
8496,van morrison,f,United States
8496,the doors,f,United States
8497,the dresden dolls,m,United States
8497,regina spektor,m,United States
8497,mindless self indulgence,m,United States
8497,cocorosie,m,United States
8497,tegan and sara,m,United States
8497,peaches,m,United States
8497,neutral milk hotel,m,United States
8497,gwen stefani,m,United States
8497,paramore,m,United States
8497,kimya dawson,m,United States
8497,joanna newsom,m,United States
8507,radiohead,m,Italy
8507,interpol,m,Italy
8507,pink floyd,m,Italy
8507,placebo,m,Italy
8507,muse,m,Italy
8507,lou reed,m,Italy
8507,the strokes,m,Italy
8507,nirvana,m,Italy
8507,the velvet underground,m,Italy
8507,the arcade fire,m,Italy
8507,dire straits,m,Italy
8507,sonic youth,m,Italy
8507,jimi hendrix,m,Italy
8507,franz ferdinand,m,Italy
8507,queens of the stone age,m,Italy
8507,talking heads,m,Italy
8507,the doors,m,Italy
8507,the white stripes,m,Italy
8507,the cure,m,Italy
8507,sigur rós,m,Italy
8507,fatboy slim,m,Italy
8507,the police,m,Italy
8513,dave matthews band,m,Brazil
8513,the dresden dolls,m,Brazil
8513,the cure,m,Brazil
8513,band of horses,m,Brazil
8513,editors,m,Brazil
8513,scissor sisters,m,Brazil
8513,bush,m,Brazil
8513,clap your hands say yeah,m,Brazil
8513,ramones,m,Brazil
8513,the killers,m,Brazil
8513,the smashing pumpkins,m,Brazil
8513,interpol,m,Brazil
8513,the go! team,m,Brazil
8513,pixies,m,Brazil
8513,hot hot heat,m,Brazil
8513,r.e.m.,m,Brazil
8513,counting crows,m,Brazil
8513,depeche mode,m,Brazil
8524,radiohead,m,Argentina
8524,joanna newsom,m,Argentina
8524,muse,m,Argentina
8524,michael jackson,m,Argentina
8524,sigur rós,m,Argentina
8524,pink floyd,m,Argentina
8524,kings of leon,m,Argentina
8524,mgmt,m,Argentina
8524,the white stripes,m,Argentina
8524,björk,m,Argentina
8524,foo fighters,m,Argentina
8524,coldplay,m,Argentina
8524,the killers,m,Argentina
8524,unkle,m,Argentina
8524,placebo,m,Argentina
8524,the strokes,m,Argentina
8524,manu chao,m,Argentina
8524,arcade fire,m,Argentina
8524,soundtrack,m,Argentina
8524,interpol,m,Argentina
8524,queen,m,Argentina
8524,the knife,m,Argentina
8529,millencolin,f,Germany
8529,dredg,f,Germany
8529,kosheen,f,Germany
8529,incubus,f,Germany
8529,jimmy eat world,f,Germany
8529,the hives,f,Germany
8529,audioslave,f,Germany
8529,maxïmo park,f,Germany
8529,the kooks,f,Germany
8529,bush,f,Germany
8529,the subways,f,Germany
8529,arctic monkeys,f,Germany
8529,rise against,f,Germany
8529,the killers,f,Germany
8529,muse,f,Germany
8529,stone sour,f,Germany
8529,30 seconds to mars,f,Germany
8529,nada surf,f,Germany
8529,nirvana,f,Germany
8529,pearl jam,f,Germany
8529,amy winehouse,f,Germany
8529,mando diao,f,Germany
8529,matchbox twenty,f,Germany
8529,die Ärzte,f,Germany
8529,guano apes,f,Germany
8529,kaiser chiefs,f,Germany
8529,tenacious d,f,Germany
8529,rage against the machine,f,Germany
8529,feist,f,Germany
8529,deichkind,f,Germany
8529,drowning pool,f,Germany
8529,the smashing pumpkins,f,Germany
8529,kings of leon,f,Germany
8529,the white stripes,f,Germany
8529,bloc party,f,Germany
8531,the killers,m,Sweden
8531,kent,m,Sweden
8531,shout out louds,m,Sweden
8531,the pipettes,m,Sweden
8531,morrissey,m,Sweden
8531,the shins,m,Sweden
8531,the arcade fire,m,Sweden
8531,the smiths,m,Sweden
8531,cat power,m,Sweden
8531,camera obscura,m,Sweden
8531,regina spektor,m,Sweden
8531,new order,m,Sweden
8531,architecture in helsinki,m,Sweden
8531,blondie,m,Sweden
8531,håkan hellström,m,Sweden
8531,rufus wainwright,m,Sweden
8531,the radio dept.,m,Sweden
8531,jens lekman,m,Sweden
8531,belle and sebastian,m,Sweden
8531,rilo kiley,m,Sweden
8531,mando diao,m,Sweden
8547,blink-182,f,Italy
8547,angels & airwaves,f,Italy
8547,2pac,f,Italy
8547,eminem,f,Italy
8547,chamillionaire,f,Italy
8547,pink,f,Italy
8547,sum 41,f,Italy
8547,nickelback,f,Italy
8547,t.i.,f,Italy
8547,30 seconds to mars,f,Italy
8548,frank zappa,f,Spain
8548,the zombies,f,Spain
8548,michael jackson,f,Spain
8548,sonic youth,f,Spain
8548,stevie wonder,f,Spain
8548,ac/dc,f,Spain
8548,the who,f,Spain
8548,elvis costello,f,Spain
8556,m83,m,Czech Republic
8556,philip glass,m,Czech Republic
8556,the cure,m,Czech Republic
8556,travis,m,Czech Republic
8556,dead can dance,m,Czech Republic
8556,placebo,m,Czech Republic
8556,kings of convenience,m,Czech Republic
8556,david bowie,m,Czech Republic
8556,the beatles,m,Czech Republic
8556,mogwai,m,Czech Republic
8556,coldplay,m,Czech Republic
8556,lacuna coil,m,Czech Republic
8556,the dresden dolls,m,Czech Republic
8556,portishead,m,Czech Republic
8556,pink floyd,m,Czech Republic
8556,lamb,m,Czech Republic
8556,nick cave and the bad seeds,m,Czech Republic
8556,unkle,m,Czech Republic
8557,eminem,m,Finland
8557,red hot chili peppers,m,Finland
8557,akon,m,Finland
8557,cascada,m,Finland
8557,linkin park,m,Finland
8557,basshunter,m,Finland
8557,limp bizkit,m,Finland
8557,green day,m,Finland
8557,kanye west,m,Finland
8557,gym class heroes,m,Finland
8557,timbaland,m,Finland
8557,outkast,m,Finland
8557,bloodhound gang,m,Finland
8559,linkin park,f,United States
8559,the white stripes,f,United States
8559,the academy is...,f,United States
8559,evanescence,f,United States
8559,muse,f,United States
8559,panic! at the disco,f,United States
8559,the killers,f,United States
8559,fleet foxes,f,United States
8559,the kooks,f,United States
8559,mgmt,f,United States
8559,paolo nutini,f,United States
8559,radiohead,f,United States
8559,shiny toy guns,f,United States
8559,coldplay,f,United States
8559,gym class heroes,f,United States
8559,kings of leon,f,United States
8559,the fray,f,United States
8559,taking back sunday,f,United States
8559,the shins,f,United States
8559,arctic monkeys,f,United States
8559,the last shadow puppets,f,United States
8559,cobra starship,f,United States
8559,keane,f,United States
8559,paramore,f,United States
8559,jimmy eat world,f,United States
8559,the arcade fire,f,United States
8559,the hush sound,f,United States
8559,journey,f,United States
8559,beck,f,United States
8559,say anything,f,United States
8559,good charlotte,f,United States
8559,no doubt,f,United States
8559,band of horses,f,United States
8559,vampire weekend,f,United States
8559,stars,f,United States
8559,green day,f,United States
8559,my chemical romance,f,United States
8559,all time low,f,United States
8571,bullet for my valentine,m,Netherlands
8571,death cab for cutie,m,Netherlands
8571,bloodhound gang,m,Netherlands
8571,the strokes,m,Netherlands
8571,30 seconds to mars,m,Netherlands
8571,pink floyd,m,Netherlands
8571,godsmack,m,Netherlands
8571,breaking benjamin,m,Netherlands
8571,beastie boys,m,Netherlands
8571,bon jovi,m,Netherlands
8571,led zeppelin,m,Netherlands
8571,cake,m,Netherlands
8577,britney spears,m,Bulgaria
8577,t.a.t.u.,m,Bulgaria
8577,enrique iglesias,m,Bulgaria
8577,mariah carey,m,Bulgaria
8577,hilary duff,m,Bulgaria
8577,avril lavigne,m,Bulgaria
8577,cascada,m,Bulgaria
8577,the pussycat dolls,m,Bulgaria
8577,ashlee simpson,m,Bulgaria
8577,backstreet boys,m,Bulgaria
8577,jordin sparks,m,Bulgaria
8577,lady gaga,m,Bulgaria
8577,katy perry,m,Bulgaria
8577,madonna,m,Bulgaria
8577,nelly furtado,m,Bulgaria
8577,sugababes,m,Bulgaria
8577,beyoncé,m,Bulgaria
8577,fergie,m,Bulgaria
8577,dido,m,Bulgaria
8577,christina aguilera,m,Bulgaria
8596,2pac,m,Poland
8596,missy elliott,m,Poland
8596,nas,m,Poland
8596,snoop dogg,m,Poland
8596,justin timberlake,m,Poland
8613,yo la tengo,m,United States
8613,the magnetic fields,m,United States
8613,bright eyes,m,United States
8613,the get up kids,m,United States
8613,the clash,m,United States
8613,iron & wine,m,United States
8613,the weakerthans,m,United States
8613,mirah,m,United States
8613,neil young,m,United States
8613,the strokes,m,United States
8613,otis redding,m,United States
8630,underoath,f,United States
8630,regina spektor,f,United States
8630,in flames,f,United States
8630,bullet for my valentine,f,United States
8630,p.o.d.,f,United States
8630,eluveitie,f,United States
8630,breaking benjamin,f,United States
8630,atreyu,f,United States
8630,system of a down,f,United States
8630,muse,f,United States
8630,paramore,f,United States
8630,the used,f,United States
8630,trivium,f,United States
8630,all that remains,f,United States
8630,my chemical romance,f,United States
8630,metro station,f,United States
8630,soilwork,f,United States
8630,sonata arctica,f,United States
8630,amorphis,f,United States
8630,30 seconds to mars,f,United States
8630,apocalyptica,f,United States
8630,evanescence,f,United States
8636,def leppard,m,Puerto Rico
8636,skid row,m,Puerto Rico
8637,venetian snares,f,United States
8637,metric,f,United States
8637,mindless self indulgence,f,United States
8637,plaid,f,United States
8637,death cab for cutie,f,United States
8637,aphex twin,f,United States
8637,boards of canada,f,United States
8637,interpol,f,United States
8637,dinosaur jr.,f,United States
8637,justice,f,United States
8637,jay-z,f,United States
8637,the distillers,f,United States
8637,animal collective,f,United States
8637,kimya dawson,f,United States
8652,black sabbath,m,Russian Federation
8652,johnny cash,m,Russian Federation
8652,the jimi hendrix experience,m,Russian Federation
8652,cream,m,Russian Federation
8652,oasis,m,Russian Federation
8652,otis redding,m,Russian Federation
8652,king crimson,m,Russian Federation
8652,red hot chili peppers,m,Russian Federation
8652,the rolling stones,m,Russian Federation
8654,blink-182,m,Spain
8654,sum 41,m,Spain
8654,ignite,m,Spain
8654,pennywise,m,Spain
8654,the offspring,m,Spain
8654,hoobastank,m,Spain
8654,the hives,m,Spain
8654,billy talent,m,Spain
8654,camera obscura,m,Spain
8654,frank sinatra,m,Spain
8654,kaiser chiefs,m,Spain
8654,the killers,m,Spain
8654,the strokes,m,Spain
8654,44,m,Spain
8654,the kooks,m,Spain
8654,nofx,m,Spain
8655,frank zappa,m,United Kingdom
8655,the beatles,m,United Kingdom
8655,frank sinatra,m,United Kingdom
8655,the kinks,m,United Kingdom
8655,genesis,m,United Kingdom
8655,neil young,m,United Kingdom
8655,nick drake,m,United Kingdom
8655,queen,m,United Kingdom
8655,van morrison,m,United Kingdom
8655,cream,m,United Kingdom
8655,the jimi hendrix experience,m,United Kingdom
8655,the who,m,United Kingdom
8655,the byrds,m,United Kingdom
8657,die Ärzte,m,Germany
8657,mando diao,m,Germany
8657,green day,m,Germany
8657,farin urlaub,m,Germany
8657,sum 41,m,Germany
8657,the offspring,m,Germany
8657,billy talent,m,Germany
8657,the all-american rejects,m,Germany
8657,red hot chili peppers,m,Germany
8657,foo fighters,m,Germany
8657,beatsteaks,m,Germany
8657,linkin park,m,Germany
8657,fall out boy,m,Germany
8657,the killers,m,Germany
8657,flogging molly,m,Germany
8657,anti-flag,m,Germany
8657,the hives,m,Germany
8657,30 seconds to mars,m,Germany
8657,papa roach,m,Germany
8657,enya,m,Germany
8657,the fratellis,m,Germany
8657,streetlight manifesto,m,Germany
8657,arctic monkeys,m,Germany
8657,muse,m,Germany
8657,blink-182,m,Germany
8657,tenacious d,m,Germany
8657,weezer,m,Germany
8657,peter fox,m,Germany
8657,3 doors down,m,Germany
8657,breaking benjamin,m,Germany
8657,franz ferdinand,m,Germany
8657,panic! at the disco,m,Germany
8657,alanis morissette,m,Germany
8685,edguy,m,Finland
8685,cascada,m,Finland
8685,stratovarius,m,Finland
8685,basshunter,m,Finland
8685,ensiferum,m,Finland
8685,metallica,m,Finland
8685,against me!,m,Finland
8685,nightwish,m,Finland
8685,deathstars,m,Finland
8685,britney spears,m,Finland
8685,lordi,m,Finland
8685,lady gaga,m,Finland
8688,explosions in the sky,m,Czech Republic
8688,god is an astronaut,m,Czech Republic
8688,danny elfman,m,Czech Republic
8688,apocalyptica,m,Czech Republic
8688,editors,m,Czech Republic
8688,amorphis,m,Czech Republic
8688,thomas newman,m,Czech Republic
8688,rammstein,m,Czech Republic
8688,snow patrol,m,Czech Republic
8688,edguy,m,Czech Republic
8688,muse,m,Czech Republic
8688,max richter,m,Czech Republic
8688,sonata arctica,m,Czech Republic
8688,linkin park,m,Czech Republic
8688,u2,m,Czech Republic
8688,the cranberries,m,Czech Republic
8688,nightwish,m,Czech Republic
8688,system of a down,m,Czech Republic
8707,stereophonics,m,France
8707,lily allen,m,France
8707,moby,m,France
8707,manu chao,m,France
8707,joe satriani,m,France
8707,arcade fire,m,France
8707,red hot chili peppers,m,France
8711,the beatles,m,United Kingdom
8711,cocteau twins,m,United Kingdom
8711,fugazi,m,United Kingdom
8711,pj harvey,m,United Kingdom
8711,my bloody valentine,m,United Kingdom
8711,a tribe called quest,m,United Kingdom
8711,radiohead,m,United Kingdom
8711,de la soul,m,United Kingdom
8711,interpol,m,United Kingdom
8711,flying lotus,m,United Kingdom
8711,the chemical brothers,m,United Kingdom
8711,peter gabriel,m,United Kingdom
8711,morcheeba,m,United Kingdom
8711,ella fitzgerald,m,United Kingdom
8711,m83,m,United Kingdom
8711,thievery corporation,m,United Kingdom
8711,prince,m,United Kingdom
8711,roots manuva,m,United Kingdom
8713,kings of convenience,f,Finland
8713,the cardigans,f,Finland
8713,simon & garfunkel,f,Finland
8713,norah jones,f,Finland
8713,sufjan stevens,f,Finland
8713,stevie wonder,f,Finland
8713,erykah badu,f,Finland
8713,regina spektor,f,Finland
8713,[unknown],f,Finland
8713,red hot chili peppers,f,Finland
8713,joni mitchell,f,Finland
8713,marvin gaye,f,Finland
8719,evanescence,f,Poland
8719,girls aloud,f,Poland
8719,metallica,f,Poland
8721,nickelback,m,India
8721,janis joplin,m,India
8721,duffy,m,India
8721,marilyn manson,m,India
8721,jethro tull,m,India
8721,koЯn,m,India
8721,breaking benjamin,m,India
8721,metallica,m,India
8721,slipknot,m,India
8721,skid row,m,India
8721,the white stripes,m,India
8721,ludwig van beethoven,m,India
8721,linkin park,m,India
8721,rage against the machine,m,India
8721,alice cooper,m,India
8721,rammstein,m,India
8721,creed,m,India
8721,elvis presley,m,India
8721,goldfrapp,m,India
8721,dido,m,India
8721,aerosmith,m,India
8721,fear factory,m,India
8721,stone temple pilots,m,India
8721,limp bizkit,m,India
8721,children of bodom,m,India
8721,the doors,m,India
8721,poets of the fall,m,India
8725,blonde redhead,m,United States
8725,the zombies,m,United States
8725,the kinks,m,United States
8725,mogwai,m,United States
8725,sonic youth,m,United States
8725,modest mouse,m,United States
8725,queens of the stone age,m,United States
8725,beck,m,United States
8725,arcade fire,m,United States
8725,built to spill,m,United States
8725,the beach boys,m,United States
8725,david bowie,m,United States
8725,the white stripes,m,United States
8725,the flaming lips,m,United States
8725,talking heads,m,United States
8725,amon tobin,m,United States
8725,the beatles,m,United States
8725,the faint,m,United States
8725,dj shadow,m,United States
8725,the mars volta,m,United States
8725,at the drive-in,m,United States
8725,the brian jonestown massacre,m,United States
8725,pixies,m,United States
8725,my morning jacket,m,United States
8725,the clash,m,United States
8725,the velvet underground,m,United States
8725,broken social scene,m,United States
8725,devo,m,United States
8732,the radio dept.,m,Indonesia
8732,the knife,m,Indonesia
8732,amy winehouse,m,Indonesia
8732,radiohead,m,Indonesia
8732,motörhead,m,Indonesia
8732,klaxons,m,Indonesia
8732,battles,m,Indonesia
8732,frou frou,m,Indonesia
8732,nouvelle vague,m,Indonesia
8732,matisyahu,m,Indonesia
8732,pendulum,m,Indonesia
8732,imogen heap,m,Indonesia
8732,the faint,m,Indonesia
8732,lykke li,m,Indonesia
8732,ladytron,m,Indonesia
8732,the shins,m,Indonesia
8732,mindless self indulgence,m,Indonesia
8732,new order,m,Indonesia
8732,ratatat,m,Indonesia
8732,ministry,m,Indonesia
8732,mastodon,m,Indonesia
8732,unkle,m,Indonesia
8732,the dillinger escape plan,m,Indonesia
8732,rjd2,m,Indonesia
8732,all that remains,m,Indonesia
8732,múm,m,Indonesia
8732,apparat,m,Indonesia
8732,tom waits,m,Indonesia
8732,dragonforce,m,Indonesia
8732,squarepusher,m,Indonesia
8732,the sounds,m,Indonesia
8732,metric,m,Indonesia
8732,the new pornographers,m,Indonesia
8744,morphine,m,United States
8744,radiohead,m,United States
8744,cake,m,United States
8744,the magnetic fields,m,United States
8744,the faint,m,United States
8744,death cab for cutie,m,United States
8744,mirah,m,United States
8744,the mountain goats,m,United States
8744,the smiths,m,United States
8744,björk,m,United States
8744,the get up kids,m,United States
8744,social distortion,m,United States
8744,built to spill,m,United States
8744,nofx,m,United States
8744,the clash,m,United States
8744,kraftwerk,m,United States
8744,low,m,United States
8744,the cure,m,United States
8744,bad religion,m,United States
8744,belle and sebastian,m,United States
8744,johnny cash,m,United States
8744,spoon,m,United States
8744,the knife,m,United States
8744,tegan and sara,m,United States
8746,therion,m,Sweden
8746,amon amarth,m,Sweden
8746,dark tranquillity,m,Sweden
8746,bathory,m,Sweden
8746,iced earth,m,Sweden
8746,dead can dance,m,Sweden
8746,black flag,m,Sweden
8746,pj harvey,m,Sweden
8746,tori amos,m,Sweden
8746,amorphis,m,Sweden
8746,blind guardian,m,Sweden
8746,black label society,m,Sweden
8746,ensiferum,m,Sweden
8746,sabaton,m,Sweden
8746,nightwish,m,Sweden
8746,iron maiden,m,Sweden
8746,gamma ray,m,Sweden
8746,the sisters of mercy,m,Sweden
8746,lacuna coil,m,Sweden
8746,bad brains,m,Sweden
8746,finntroll,m,Sweden
8746,nick cave and the bad seeds,m,Sweden
8746,helloween,m,Sweden
8746,the pogues,m,Sweden
8746,kiss,m,Sweden
8759,dark tranquillity,m,Finland
8759,in flames,m,Finland
8759,children of bodom,m,Finland
8759,norther,m,Finland
8759,soilwork,m,Finland
8759,arch enemy,m,Finland
8759,opeth,m,Finland
8759,katatonia,m,Finland
8759,amon amarth,m,Finland
8759,therion,m,Finland
8759,amorphis,m,Finland
8759,megadeth,m,Finland
8759,hypocrisy,m,Finland
8759,scar symmetry,m,Finland
8759,ensiferum,m,Finland
8759,finntroll,m,Finland
8759,carcass,m,Finland
8759,anathema,m,Finland
8759,cradle of filth,m,Finland
8759,nightwish,m,Finland
8759,my dying bride,m,Finland
8766,backstreet boys,m,Hong Kong
8766,john williams,m,Hong Kong
8766,phil collins,m,Hong Kong
8766,james blunt,m,Hong Kong
8766,katie melua,m,Hong Kong
8766,céline dion,m,Hong Kong
8766,hans zimmer,m,Hong Kong
8766,elton john,m,Hong Kong
8766,the police,m,Hong Kong
8766,maroon 5,m,Hong Kong
8766,enya,m,Hong Kong
8766,travis,m,Hong Kong
8766,craig david,m,Hong Kong
8766,amy winehouse,m,Hong Kong
8766,leonard cohen,m,Hong Kong
8766,chris cornell,m,Hong Kong
8766,billy joel,m,Hong Kong
8777,oasis,m,Norway
8777,pearl jam,m,Norway
8777,alice in chains,m,Norway
8777,a perfect circle,m,Norway
8777,rage against the machine,m,Norway
8777,stone temple pilots,m,Norway
8777,aerosmith,m,Norway
8777,stone sour,m,Norway
8777,foo fighters,m,Norway
8777,papa roach,m,Norway
8777,limp bizkit,m,Norway
8777,stereophonics,m,Norway
8777,the cardigans,m,Norway
8777,3 doors down,m,Norway
8777,beck,m,Norway
8777,feeder,m,Norway
8777,the white stripes,m,Norway
8777,red hot chili peppers,m,Norway
8777,santana,m,Norway
8777,metallica,m,Norway
8777,buckethead,m,Norway
8777,the beatles,m,Norway
8777,eddie vedder,m,Norway
8777,creed,m,Norway
8777,sting,m,Norway
8777,p.o.d.,m,Norway
8777,jamiroquai,m,Norway
8777,bruce springsteen,m,Norway
8777,moby,m,Norway
8777,atmosphere,m,Norway
8777,nickelback,m,Norway
8777,dido,m,Norway
8777,sum 41,m,Norway
8777,porcupine tree,m,Norway
8777,jimmy eat world,m,Norway
8777,onerepublic,m,Norway
8777,pink floyd,m,Norway
8777,seether,m,Norway
8777,blink-182,m,Norway
8786,nas,m,Finland
8786,mobb deep,m,Finland
8786,billy talent,m,Finland
8786,kanye west,m,Finland
8786,50 cent,m,Finland
8786,jurassic 5,m,Finland
8786,system of a down,m,Finland
8786,gang starr,m,Finland
8786,scooter,m,Finland
8786,sonata arctica,m,Finland
8786,busta rhymes,m,Finland
8786,tiësto,m,Finland
8786,metallica,m,Finland
8786,nightwish,m,Finland
8786,dr. dre,m,Finland
8786,david guetta,m,Finland
8786,rammstein,m,Finland
8786,him,m,Finland
8786,jay-z,m,Finland
8786,snoop dogg,m,Finland
8786,stratovarius,m,Finland
8786,eminem,m,Finland
8786,gorillaz,m,Finland
8786,mos def,m,Finland
8786,t.i.,m,Finland
8786,3 doors down,m,Finland
8791,groove armada,m,Italy
8791,gentleman,m,Italy
8791,seeed,m,Italy
8791,bob marley & the wailers,m,Italy
8791,morcheeba,m,Italy
8791,manu chao,m,Italy
8791,busta rhymes,m,Italy
8791,gorillaz,m,Italy
8791,nofx,m,Italy
8791,aretha franklin,m,Italy
8791,gnarls barkley,m,Italy
8791,lily allen,m,Italy
8791,rage against the machine,m,Italy
8796,mgmt,m,Germany
8796,death cab for cutie,m,Germany
8796,...and you will know us by the trail of dead,m,Germany
8796,hercules and love affair,m,Germany
8796,adam green,m,Germany
8796,coldplay,m,Germany
8796,kaiser chiefs,m,Germany
8796,the ting tings,m,Germany
8796,lupe fiasco,m,Germany
8796,santogold,m,Germany
8796,the streets,m,Germany
8796,[unknown],m,Germany
8796,tv on the radio,m,Germany
8796,the faint,m,Germany
8796,editors,m,Germany
8796,peter fox,m,Germany
8796,the police,m,Germany
8796,bloc party,m,Germany
8796,beck,m,Germany
8796,flight of the conchords,m,Germany
8796,the killers,m,Germany
8800,dj krush,f,China
8800,within temptation,f,China
8800,thievery corporation,f,China
8800,akira yamaoka,f,China
8800,less than jake,f,China
8800,radiohead,f,China
8800,...and you will know us by the trail of dead,f,China
8800,blonde redhead,f,China
8800,oasis,f,China
8800,the white stripes,f,China
8800,mando diao,f,China
8800,nelly furtado,f,China
8800,audioslave,f,China
8800,kasabian,f,China
8800,coldplay,f,China
8805,leonard cohen,m,United States
8805,eminem,m,United States
8805,cake,m,United States
8805,low,m,United States
8805,massive attack,m,United States
8805,pink floyd,m,United States
8805,bob dylan,m,United States
8805,soundtrack,m,United States
8805,portishead,m,United States
8805,johnny cash,m,United States
8805,nightmares on wax,m,United States
8805,hooverphonic,m,United States
8805,the cardigans,m,United States
8805,regina spektor,m,United States
8805,sublime,m,United States
8805,beastie boys,m,United States
8805,the beatles,m,United States
8805,tosca,m,United States
8805,sarah mclachlan,m,United States
8805,2pac,m,United States
8805,amon tobin,m,United States
8805,neko case,m,United States
8805,counting crows,m,United States
8805,andrew lloyd webber,m,United States
8805,feist,m,United States
8805,guns n roses,m,United States
8805,boards of canada,m,United States
8805,a tribe called quest,m,United States
8805,radiohead,m,United States
8812,damian marley,m,United Kingdom
8812,faithless,m,United Kingdom
8812,babyshambles,m,United Kingdom
8812,the beatles,m,United Kingdom
8812,erykah badu,m,United Kingdom
8812,bob marley,m,United Kingdom
8824,u2,m,United States
8824,underworld,m,United States
8824,joy division,m,United States
8824,jimmy eat world,m,United States
8824,placebo,m,United States
8824,something corporate,m,United States
8824,the beatles,m,United States
8824,they might be giants,m,United States
8824,unkle,m,United States
8824,snow patrol,m,United States
8824,atb,m,United States
8824,hot chip,m,United States
8824,coldplay,m,United States
8824,death cab for cutie,m,United States
8824,new order,m,United States
8824,the cure,m,United States
8824,bloc party,m,United States
8824,travis,m,United States
8824,peter gabriel,m,United States
8824,armin van buuren,m,United States
8824,moby,m,United States
8824,relient k,m,United States
8824,interpol,m,United States
8824,ryan adams,m,United States
8824,the cribs,m,United States
8824,radiohead,m,United States
8824,black rebel motorcycle club,m,United States
8824,sigur rós,m,United States
8824,paul van dyk,m,United States
8824,r.e.m.,m,United States
8824,the national,m,United States
8826,tori amos,m,United States
8826,the cardigans,m,United States
8826,vnv nation,m,United States
8826,air,m,United States
8826,portishead,m,United States
8826,björk,m,United States
8826,the smashing pumpkins,m,United States
8826,marilyn manson,m,United States
8826,the offspring,m,United States
8826,ministry,m,United States
8826,nine inch nails,m,United States
8826,morcheeba,m,United States
8826,combichrist,m,United States
8826,kmfdm,m,United States
8826,social distortion,m,United States
8826,staind,m,United States
8826,deftones,m,United States
8838,o.s.t.r.,m,Poland
8838,cunninlynguists,m,Poland
8838,nas,m,Poland
